WEEKEND	ZIP	NRETAIL	COUNTYCD	COUNTYNM	PERPERHH	MEDSCHYR	PRCRENT	PRC55P	HHMEDAGE	OLSALES	POPULATN	MEDHVL	MEDINC	TIME
11/07/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	199.00	2.072	35.50	35.90	32
11/14/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	320.00	2.072	35.50	35.90	33
11/21/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	301.00	2.072	35.50	35.90	34
11/28/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	327.00	2.072	35.50	35.90	35
12/05/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	304.00	2.072	35.50	35.90	36
12/12/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	210.00	2.072	35.50	35.90	37
12/19/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	264.00	2.072	35.50	35.90	38
12/26/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	277.00	2.072	35.50	35.90	39
01/02/99	54436	2	19	CLARK   	3.0	12.4	15	41	48	319.00	2.072	35.50	35.90	40
04/04/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3898.50	7.312	56.40	42.80	1
04/11/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4246.50	7.312	56.40	42.80	2
04/18/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4625.00	7.312	56.40	42.80	3
04/25/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4871.50	7.312	56.40	42.80	4
05/02/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	5252.00	7.312	56.40	42.80	5
05/09/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	6997.00	7.312	56.40	42.80	6
05/16/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	13411.50	7.312	56.40	42.80	7
05/23/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	15721.50	7.312	56.40	42.80	8
05/30/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3501.00	7.312	56.40	42.80	9
06/06/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4429.50	7.312	56.40	42.80	10
06/13/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4606.50	7.312	56.40	42.80	11
06/20/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4595.00	7.312	56.40	42.80	12
06/27/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4722.50	7.312	56.40	42.80	13
07/04/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	6478.50	7.312	56.40	42.80	14
07/11/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	7281.50	7.312	56.40	42.80	15
07/18/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	8620.00	7.312	56.40	42.80	16
07/25/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	21854.00	7.312	56.40	42.80	17
08/01/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	21380.00	7.312	56.40	42.80	18
08/08/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	5544.00	7.312	56.40	42.80	19
08/15/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	5731.00	7.312	56.40	42.80	20
08/22/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	6055.00	7.312	56.40	42.80	21
08/29/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4823.50	7.312	56.40	42.80	22
09/05/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	5000.50	7.312	56.40	42.80	23
09/12/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4616.50	7.312	56.40	42.80	24
09/19/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4437.00	7.312	56.40	42.80	25
09/26/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4821.00	7.312	56.40	42.80	26
10/03/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3939.00	7.312	56.40	42.80	27
10/10/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3947.00	7.312	56.40	42.80	28
10/17/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4720.50	7.312	56.40	42.80	29
10/24/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	5021.00	7.312	56.40	42.80	30
10/31/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4727.00	7.312	56.40	42.80	31
11/07/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4070.50	7.312	56.40	42.80	32
11/14/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4411.00	7.312	56.40	42.80	33
11/21/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4699.00	7.312	56.40	42.80	34
11/28/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	4703.00	7.312	56.40	42.80	35
12/05/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3866.50	7.312	56.40	42.80	36
12/12/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3982.00	7.312	56.40	42.80	37
12/19/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3976.50	7.312	56.40	42.80	38
12/26/98	54457	10	141	WOOD    	2.6	12.6	14	46	52	3903.50	7.312	56.40	42.80	39
01/02/99	54457	10	141	WOOD    	2.6	12.6	14	46	52	4713.50	7.312	56.40	42.80	40
04/04/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	706.00	2.002	36.10	33.80	1
04/11/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	793.00	2.002	36.10	33.80	2
04/18/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	802.00	2.002	36.10	33.80	3
04/25/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	832.00	2.002	36.10	33.80	4
05/02/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	830.00	2.002	36.10	33.80	5
05/09/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	1066.00	2.002	36.10	33.80	6
05/16/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	2208.50	2.002	36.10	33.80	7
05/23/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	2573.50	2.002	36.10	33.80	8
05/30/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	503.00	2.002	36.10	33.80	9
06/06/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	893.00	2.002	36.10	33.80	10
06/13/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	595.00	2.002	36.10	33.80	11
06/20/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	726.00	2.002	36.10	33.80	12
06/27/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	809.00	2.002	36.10	33.80	13
07/04/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	850.00	2.002	36.10	33.80	14
07/11/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	1044.00	2.002	36.10	33.80	15
07/18/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	1100.00	2.002	36.10	33.80	16
07/25/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	2652.00	2.002	36.10	33.80	17
08/01/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	2727.00	2.002	36.10	33.80	18
08/08/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	767.00	2.002	36.10	33.80	19
08/15/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	737.00	2.002	36.10	33.80	20
08/22/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	924.00	2.002	36.10	33.80	21
08/29/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	668.00	2.002	36.10	33.80	22
09/05/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	827.50	2.002	36.10	33.80	23
09/12/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	599.00	2.002	36.10	33.80	24
09/19/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	787.00	2.002	36.10	33.80	25
09/26/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	833.00	2.002	36.10	33.80	26
10/03/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	582.00	2.002	36.10	33.80	27
10/10/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	564.00	2.002	36.10	33.80	28
10/17/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	662.00	2.002	36.10	33.80	29
10/24/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	714.50	2.002	36.10	33.80	30
10/31/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	773.50	2.002	36.10	33.80	31
11/07/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	591.00	2.002	36.10	33.80	32
11/14/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	542.00	2.002	36.10	33.80	33
11/21/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	646.00	2.002	36.10	33.80	34
11/28/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	730.50	2.002	36.10	33.80	35
12/05/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	637.00	2.002	36.10	33.80	36
12/12/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	626.00	2.002	36.10	33.80	37
12/19/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	659.00	2.002	36.10	33.80	38
12/26/98	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	583.00	2.002	36.10	33.80	39
01/02/99	54470	2	119	TAYLOR  	2.9	12.3	18	42	50	728.00	2.002	36.10	33.80	40
04/04/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1361.00	3.867	58.90	58.10	1
04/11/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1445.00	3.867	58.90	58.10	2
04/18/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1669.00	3.867	58.90	58.10	3
04/25/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1750.00	3.867	58.90	58.10	4
05/02/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1934.00	3.867	58.90	58.10	5
05/09/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	2507.00	3.867	58.90	58.10	6
05/16/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	5753.50	3.867	58.90	58.10	7
05/23/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	7788.00	3.867	58.90	58.10	8
05/30/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1092.50	3.867	58.90	58.10	9
06/06/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1492.00	3.867	58.90	58.10	10
06/13/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1542.00	3.867	58.90	58.10	11
06/20/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1337.00	3.867	58.90	58.10	12
06/27/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1333.00	3.867	58.90	58.10	13
07/04/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1627.50	3.867	58.90	58.10	14
07/11/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	2129.00	3.867	58.90	58.10	15
07/18/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	2978.00	3.867	58.90	58.10	16
07/25/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	7580.00	3.867	58.90	58.10	17
08/01/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	8204.00	3.867	58.90	58.10	18
08/08/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1562.50	3.867	58.90	58.10	19
08/15/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1904.50	3.867	58.90	58.10	20
08/22/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1939.00	3.867	58.90	58.10	21
08/29/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1612.50	3.867	58.90	58.10	22
09/05/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1611.50	3.867	58.90	58.10	23
09/12/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1424.00	3.867	58.90	58.10	24
09/19/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1714.00	3.867	58.90	58.10	25
09/26/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	2016.00	3.867	58.90	58.10	26
10/03/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1529.00	3.867	58.90	58.10	27
10/10/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1584.00	3.867	58.90	58.10	28
10/17/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1497.00	3.867	58.90	58.10	29
10/24/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1657.50	3.867	58.90	58.10	30
10/31/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1482.00	3.867	58.90	58.10	31
11/07/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1183.00	3.867	58.90	58.10	32
11/14/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1191.00	3.867	58.90	58.10	33
11/21/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1385.00	3.867	58.90	58.10	34
11/28/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1391.50	3.867	58.90	58.10	35
12/05/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1624.00	3.867	58.90	58.10	36
12/12/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1650.00	3.867	58.90	58.10	37
12/19/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1464.00	3.867	58.90	58.10	38
12/26/98	54474	9	73	MARATHON	2.8	12.8	20	33	46	1432.00	3.867	58.90	58.10	39
01/02/99	54474	9	73	MARATHON	2.8	12.8	20	33	46	1669.00	3.867	58.90	58.10	40
04/04/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	100.00	1.241	41.30	40.40	1
04/11/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	126.00	1.241	41.30	40.40	2
04/18/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	144.00	1.241	41.30	40.40	3
04/25/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	162.50	1.241	41.30	40.40	4
05/02/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	181.00	1.241	41.30	40.40	5
05/09/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	301.00	1.241	41.30	40.40	6
05/16/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	952.00	1.241	41.30	40.40	7
05/23/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	1501.50	1.241	41.30	40.40	8
05/30/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	125.00	1.241	41.30	40.40	9
06/06/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	140.00	1.241	41.30	40.40	10
06/13/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	139.00	1.241	41.30	40.40	11
06/20/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	185.00	1.241	41.30	40.40	12
06/27/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	187.00	1.241	41.30	40.40	13
07/04/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	184.00	1.241	41.30	40.40	14
07/11/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	232.00	1.241	41.30	40.40	15
07/18/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	337.00	1.241	41.30	40.40	16
07/25/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	1399.00	1.241	41.30	40.40	17
08/01/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	1511.50	1.241	41.30	40.40	18
08/08/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	214.50	1.241	41.30	40.40	19
08/15/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	181.00	1.241	41.30	40.40	20
08/22/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	263.00	1.241	41.30	40.40	21
08/29/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	194.00	1.241	41.30	40.40	22
09/05/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	204.00	1.241	41.30	40.40	23
09/12/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	164.00	1.241	41.30	40.40	24
09/19/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	199.50	1.241	41.30	40.40	25
09/26/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	207.00	1.241	41.30	40.40	26
10/03/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	198.50	1.241	41.30	40.40	27
10/10/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	259.00	1.241	41.30	40.40	28
10/17/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	174.00	1.241	41.30	40.40	29
10/24/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	158.50	1.241	41.30	40.40	30
10/31/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	205.50	1.241	41.30	40.40	31
11/07/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	141.00	1.241	41.30	40.40	32
11/14/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	114.00	1.241	41.30	40.40	33
11/21/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	166.00	1.241	41.30	40.40	34
11/28/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	217.00	1.241	41.30	40.40	35
12/05/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	192.00	1.241	41.30	40.40	36
12/12/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	158.00	1.241	41.30	40.40	37
12/19/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	168.00	1.241	41.30	40.40	38
12/26/98	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	138.00	1.241	41.30	40.40	39
01/02/99	54480	2	119	TAYLOR  	3.0	12.4	19	35	44	179.00	1.241	41.30	40.40	40
04/04/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	251.00	1.057	60.90	38.40	1
04/11/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	357.50	1.057	60.90	38.40	2
04/18/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	290.00	1.057	60.90	38.40	3
04/25/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	361.50	1.057	60.90	38.40	4
05/02/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	335.50	1.057	60.90	38.40	5
05/09/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	748.50	1.057	60.90	38.40	6
05/16/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	1625.00	1.057	60.90	38.40	7
05/23/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	1936.00	1.057	60.90	38.40	8
05/30/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	211.00	1.057	60.90	38.40	9
06/06/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	417.00	1.057	60.90	38.40	10
06/13/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	470.00	1.057	60.90	38.40	11
06/20/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	509.50	1.057	60.90	38.40	12
06/27/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	510.00	1.057	60.90	38.40	13
07/04/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	695.00	1.057	60.90	38.40	14
07/11/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	846.00	1.057	60.90	38.40	15
07/18/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	1033.00	1.057	60.90	38.40	16
07/25/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	3228.00	1.057	60.90	38.40	17
08/01/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	3337.00	1.057	60.90	38.40	18
08/08/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	528.00	1.057	60.90	38.40	19
08/15/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	680.00	1.057	60.90	38.40	20
08/22/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	707.00	1.057	60.90	38.40	21
08/29/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	424.00	1.057	60.90	38.40	22
09/05/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	552.00	1.057	60.90	38.40	23
09/12/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	582.00	1.057	60.90	38.40	24
09/19/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	603.00	1.057	60.90	38.40	25
09/26/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	580.00	1.057	60.90	38.40	26
10/03/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	427.00	1.057	60.90	38.40	27
10/10/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	491.00	1.057	60.90	38.40	28
10/17/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	450.00	1.057	60.90	38.40	29
10/24/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	408.00	1.057	60.90	38.40	30
10/31/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	427.00	1.057	60.90	38.40	31
11/07/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	309.00	1.057	60.90	38.40	32
11/14/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	330.00	1.057	60.90	38.40	33
11/21/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	354.00	1.057	60.90	38.40	34
11/28/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	384.50	1.057	60.90	38.40	35
12/05/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	224.00	1.057	60.90	38.40	36
12/12/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	251.00	1.057	60.90	38.40	37
12/19/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	284.00	1.057	60.90	38.40	38
12/26/98	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	256.00	1.057	60.90	38.40	39
01/02/99	54531	6	85	ONEIDA  	2.5	12.8	15	50	54	423.00	1.057	60.90	38.40	40
04/04/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	570.00	1.177	34.50	38.10	1
04/11/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	589.50	1.177	34.50	38.10	2
04/18/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	549.00	1.177	34.50	38.10	3
04/25/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	516.00	1.177	34.50	38.10	4
05/02/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	712.00	1.177	34.50	38.10	5
05/09/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	844.00	1.177	34.50	38.10	6
05/16/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	2376.50	1.177	34.50	38.10	7
05/23/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	3192.00	1.177	34.50	38.10	8
05/30/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	453.00	1.177	34.50	38.10	9
06/06/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	583.00	1.177	34.50	38.10	10
06/13/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	677.00	1.177	34.50	38.10	11
06/20/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	563.00	1.177	34.50	38.10	12
06/27/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	700.00	1.177	34.50	38.10	13
07/04/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	885.00	1.177	34.50	38.10	14
07/11/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	773.00	1.177	34.50	38.10	15
07/18/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	1241.00	1.177	34.50	38.10	16
07/25/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	3400.00	1.177	34.50	38.10	17
08/01/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	4030.00	1.177	34.50	38.10	18
08/08/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	822.00	1.177	34.50	38.10	19
08/15/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	783.00	1.177	34.50	38.10	20
08/22/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	828.00	1.177	34.50	38.10	21
08/29/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	632.00	1.177	34.50	38.10	22
09/05/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	522.00	1.177	34.50	38.10	23
09/12/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	708.50	1.177	34.50	38.10	24
09/19/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	596.00	1.177	34.50	38.10	25
09/26/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	655.00	1.177	34.50	38.10	26
10/03/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	676.00	1.177	34.50	38.10	27
10/10/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	596.00	1.177	34.50	38.10	28
10/17/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	627.50	1.177	34.50	38.10	29
10/24/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	537.00	1.177	34.50	38.10	30
10/31/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	603.00	1.177	34.50	38.10	31
11/07/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	505.00	1.177	34.50	38.10	32
11/14/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	595.50	1.177	34.50	38.10	33
11/21/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	560.50	1.177	34.50	38.10	34
11/28/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	688.00	1.177	34.50	38.10	35
12/05/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	548.00	1.177	34.50	38.10	36
12/12/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	386.00	1.177	34.50	38.10	37
12/19/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	545.00	1.177	34.50	38.10	38
12/26/98	54556	3	99	PRICE   	2.5	12.5	21	45	52	511.00	1.177	34.50	38.10	39
01/02/99	54556	3	99	PRICE   	2.5	12.5	21	45	52	690.50	1.177	34.50	38.10	40
04/04/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	456.00	1.952	44.70	43.20	1
04/11/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	511.50	1.952	44.70	43.20	2
04/18/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	531.50	1.952	44.70	43.20	3
04/25/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	623.00	1.952	44.70	43.20	4
05/02/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	571.00	1.952	44.70	43.20	5
05/09/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	820.00	1.952	44.70	43.20	6
05/16/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	1883.00	1.952	44.70	43.20	7
05/23/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	2632.00	1.952	44.70	43.20	8
05/30/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	381.00	1.952	44.70	43.20	9
06/06/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	533.00	1.952	44.70	43.20	10
06/13/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	488.50	1.952	44.70	43.20	11
06/20/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	524.00	1.952	44.70	43.20	12
06/27/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	589.00	1.952	44.70	43.20	13
07/04/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	668.00	1.952	44.70	43.20	14
07/11/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	656.00	1.952	44.70	43.20	15
07/18/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	967.50	1.952	44.70	43.20	16
